Trial_ID,Run_ID,Lexical_Combo_ID,Condition_Code,Structure,Grammaticality,Sentence_String,Is_Filler,Expected_Verb,Verb_Form,Verb_Lemma,Verb_Type,Subject_Lemma,Subject_Gender,Subject_Number,PP1_Lemma,PP1_Gender,PP1_Number,PP1_Preposition,PP2_Lemma,PP2_Gender,PP2_Number,PP2_Preposition,Delayed_Repetition,Delay_ms,Go_Beep,Audio_Normalization_Note
T097,3,R3_C12,R3_grammatical_SPP1SP2S_short,short,grammatical,"Dans l'office, près de l'établissement, les économistes sont calmes.",False,sont,sont,être,copula,économiste,m,plural,office,m,singular,dans,établissement,m,singular,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T098,3,R3_C01,R3_grammatical_SPP1SP2P_long,long,grammatical,Les électriciennes dans l'enceinte près des agences finissent un dossier.,False,finissent,finissent,finir,lexical_2,électricienne,f,plural,enceinte,f,singular,dans,agence,f,plural,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T099,3,R3_C03,R3_violation_SSP1PP2P_medium,medium,violation,"Dans les écoles, l'étudiante devant les établissements réussissent un examen.",False,réussit,réussissent,réussir,lexical_2,étudiante,f,singular,école,f,plural,dans,établissement,m,plural,devant,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T100,3,R3_C13,R3_violation_SPP1SP2P_long,long,violation,Les écrivaines devant l'église près des observatoires est sereines.,False,sont,est,être,copula,écrivaine,f,plural,église,f,singular,devant,observatoire,m,plural,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T101,3,R3_C03,R3_violation_SSP1PP2P_long,long,violation,L'étudiante dans les écoles devant les établissements réussissent un examen.,False,réussit,réussissent,réussir,lexical_2,étudiante,f,singular,école,f,plural,dans,établissement,m,plural,devant,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T102,3,R3_C11,R3_grammatical_SSP1PP2P_medium,medium,grammatical,"Dans les auditoriums, l'étudiant près des établissements est calme.",False,est,est,être,copula,étudiant,m,singular,auditorium,m,plural,dans,établissement,m,plural,près de,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T103,3,R3_C11,R3_grammatical_SSP1PP2P_long,long,grammatical,L'étudiant dans les auditoriums près des établissements est calme.,False,est,est,être,copula,étudiant,m,singular,auditorium,m,plural,dans,établissement,m,plural,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T104,3,R3_C07,R3_grammatical_SPP1PP2S_short,short,grammatical,"Dans les auditoriums, derrière l'église, les animatrices boivent un café.",False,boivent,boivent,boire,lexical_3,animatrice,f,plural,auditorium,m,plural,dans,église,f,singular,derrière,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T105,3,R3_C04,R3_grammatical_SSP1SP2P_long,long,grammatical,L'autrice dans l'établissement près des agences est fiable.,False,est,est,être,copula,autrice,f,singular,établissement,m,singular,dans,agence,f,plural,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T106,3,R3_C15,R3_violation_SPP1PP2P_medium,medium,violation,"Dans les arènes, les animatrices près des observatoires est concentrées.",False,sont,est,être,copula,animatrice,f,plural,arène,f,plural,dans,observatoire,m,plural,près de,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T107,3,R3_C04,R3_grammatical_SSP1SP2P_medium,medium,grammatical,"Dans l'établissement, l'autrice près des agences est fiable.",False,est,est,être,copula,autrice,f,singular,établissement,m,singular,dans,agence,f,plural,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T108,3,R3_C15,R3_violation_SPP1PP2P_short,short,violation,"Dans les arènes, près des observatoires, les animatrices est concentrées.",False,sont,est,être,copula,animatrice,f,plural,arène,f,plural,dans,observatoire,m,plural,près de,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T109,3,R3_C14,R3_violation_SSP1SP2P_long,long,violation,L'épouse dans l'aéroport près des abris prennent un bus.,False,prend,prennent,prendre,lexical_3,épouse,f,singular,aéroport,m,singular,dans,abri,m,plural,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T110,3,R3_C16,R3_violation_SPP1SP2S_short,short,violation,"Dans l'institut, près de l'établissement, les auteurs finit un article.",False,finissent,finit,finir,lexical_2,auteur,m,plural,institut,m,singular,dans,établissement,m,singular,près de,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T111,3,R3_C09,R3_grammatical_SPP1PP2P_long,long,grammatical,Les auteurs dans les écoles devant les établissements sont calmes.,False,sont,sont,être,copula,auteur,m,plural,école,f,plural,dans,établissement,m,plural,devant,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T112,3,R3_C12,R3_grammatical_SPP1SP2S_long,long,grammatical,Les économistes dans l'office près de l'établissement sont calmes.,False,sont,sont,être,copula,économiste,m,plural,office,m,singular,dans,établissement,m,singular,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T113,3,R3_C06,R3_violation_SSP1SP2S_medium,medium,violation,"Devant l'église, l'écrivain près de l'entrée lisent un article.",False,lit,lisent,lire,lexical_3,écrivain,m,singular,église,f,singular,devant,entrée,f,singular,près de,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T114,3,R3_C02,R3_grammatical_SSP1SP2S_long,long,grammatical,L'artisan dans l'aéroport près de l'avenue choisit un trajet.,False,choisit,choisit,choisir,lexical_2,artisan,m,singular,aéroport,m,singular,dans,avenue,f,singular,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T115,3,R3_C07,R3_grammatical_SPP1PP2S_medium,medium,grammatical,"Dans les auditoriums, les animatrices derrière l'église boivent un café.",False,boivent,boivent,boire,lexical_3,animatrice,f,plural,auditorium,m,plural,dans,église,f,singular,derrière,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T116,3,R3_C09,R3_grammatical_SPP1PP2P_short,short,grammatical,"Dans les écoles, devant les établissements, les auteurs sont calmes.",False,sont,sont,être,copula,auteur,m,plural,école,f,plural,dans,établissement,m,plural,devant,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T117,3,R3_C02,R3_grammatical_SSP1SP2S_medium,medium,grammatical,"Dans l'aéroport, l'artisan près de l'avenue choisit un trajet.",False,choisit,choisit,choisir,lexical_2,artisan,m,singular,aéroport,m,singular,dans,avenue,f,singular,près de,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T118,3,R3_C04,R3_grammatical_SSP1SP2P_short,short,grammatical,"Dans l'établissement, près des agences, l'autrice est fiable.",False,est,est,être,copula,autrice,f,singular,établissement,m,singular,dans,agence,f,plural,près de,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T119,3,R3_C05,R3_violation_SSP1PP2S_long,long,violation,L'artisan dans les impasses près de l'avenue prennent un bus.,False,prend,prennent,prendre,lexical_3,artisan,m,singular,impasse,f,plural,dans,avenue,f,singular,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T120,3,R3_C10,R3_violation_SPP1PP2S_short,short,violation,"Dans les universités, près de l'entrée, les éditrices est fiables.",False,sont,est,être,copula,éditrice,f,plural,université,f,plural,dans,entrée,f,singular,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T121,3,R3_C08,R3_grammatical_SSP1PP2S_long,long,grammatical,L'ouvrier dans les entrepôts près de l'usine est calme.,False,est,est,être,copula,ouvrier,m,singular,entrepôt,m,plural,dans,usine,f,singular,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T122,3,R3_C07,R3_grammatical_SPP1PP2S_long,long,grammatical,Les animatrices dans les auditoriums derrière l'église boivent un café.,False,boivent,boivent,boire,lexical_3,animatrice,f,plural,auditorium,m,plural,dans,église,f,singular,derrière,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T123,3,R3_C13,R3_violation_SPP1SP2P_medium,medium,violation,"Devant l'église, les écrivaines près des observatoires est sereines.",False,sont,est,être,copula,écrivaine,f,plural,église,f,singular,devant,observatoire,m,plural,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T124,3,R3_C06,R3_violation_SSP1SP2S_short,short,violation,"Devant l'église, près de l'entrée, l'écrivain lisent un article.",False,lit,lisent,lire,lexical_3,écrivain,m,singular,église,f,singular,devant,entrée,f,singular,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T125,3,R3_C13,R3_violation_SPP1SP2P_short,short,violation,"Devant l'église, près des observatoires, les écrivaines est sereines.",False,sont,est,être,copula,écrivaine,f,plural,église,f,singular,devant,observatoire,m,plural,près de,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T126,3,R3_C01,R3_grammatical_SPP1SP2P_medium,medium,grammatical,"Dans l'enceinte, les électriciennes près des agences finissent un dossier.",False,finissent,finissent,finir,lexical_2,électricienne,f,plural,enceinte,f,singular,dans,agence,f,plural,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T127,3,R3_C10,R3_violation_SPP1PP2S_medium,medium,violation,"Dans les universités, les éditrices près de l'entrée est fiables.",False,sont,est,être,copula,éditrice,f,plural,université,f,plural,dans,entrée,f,singular,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T128,3,R3_C08,R3_grammatical_SSP1PP2S_medium,medium,grammatical,"Dans les entrepôts, l'ouvrier près de l'usine est calme.",False,est,est,être,copula,ouvrier,m,singular,entrepôt,m,plural,dans,usine,f,singular,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T129,3,R3_C15,R3_violation_SPP1PP2P_long,long,violation,Les animatrices dans les arènes près des observatoires est concentrées.,False,sont,est,être,copula,animatrice,f,plural,arène,f,plural,dans,observatoire,m,plural,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T130,3,R3_C02,R3_grammatical_SSP1SP2S_short,short,grammatical,"Dans l'aéroport, près de l'avenue, l'artisan choisit un trajet.",False,choisit,choisit,choisir,lexical_2,artisan,m,singular,aéroport,m,singular,dans,avenue,f,singular,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T131,3,R3_C06,R3_violation_SSP1SP2S_long,long,violation,L'écrivain devant l'église près de l'entrée lisent un article.,False,lit,lisent,lire,lexical_3,écrivain,m,singular,église,f,singular,devant,entrée,f,singular,près de,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T132,3,R3_C12,R3_grammatical_SPP1SP2S_medium,medium,grammatical,"Dans l'office, les économistes près de l'établissement sont calmes.",False,sont,sont,être,copula,économiste,m,plural,office,m,singular,dans,établissement,m,singular,près de,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T133,3,R3_C01,R3_grammatical_SPP1SP2P_short,short,grammatical,"Dans l'enceinte, près des agences, les électriciennes finissent un dossier.",False,finissent,finissent,finir,lexical_2,électricienne,f,plural,enceinte,f,singular,dans,agence,f,plural,près de,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T134,3,R3_C05,R3_violation_SSP1PP2S_short,short,violation,"Dans les impasses, près de l'avenue, l'artisan prennent un bus.",False,prend,prennent,prendre,lexical_3,artisan,m,singular,impasse,f,plural,dans,avenue,f,singular,près de,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T135,3,R3_C05,R3_violation_SSP1PP2S_medium,medium,violation,"Dans les impasses, l'artisan près de l'avenue prennent un bus.",False,prend,prennent,prendre,lexical_3,artisan,m,singular,impasse,f,plural,dans,avenue,f,singular,près de,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T136,3,R3_C11,R3_grammatical_SSP1PP2P_short,short,grammatical,"Dans les auditoriums, près des établissements, l'étudiant est calme.",False,est,est,être,copula,étudiant,m,singular,auditorium,m,plural,dans,établissement,m,plural,près de,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T137,3,R3_C14,R3_violation_SSP1SP2P_medium,medium,violation,"Dans l'aéroport, l'épouse près des abris prennent un bus.",False,prend,prennent,prendre,lexical_3,épouse,f,singular,aéroport,m,singular,dans,abri,m,plural,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T138,3,R3_C03,R3_violation_SSP1PP2P_short,short,violation,"Dans les écoles, devant les établissements, l'étudiante réussissent un examen.",False,réussit,réussissent,réussir,lexical_2,étudiante,f,singular,école,f,plural,dans,établissement,m,plural,devant,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T139,3,R3_C08,R3_grammatical_SSP1PP2S_short,short,grammatical,"Dans les entrepôts, près de l'usine, l'ouvrier est calme.",False,est,est,être,copula,ouvrier,m,singular,entrepôt,m,plural,dans,usine,f,singular,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T140,3,R3_C16,R3_violation_SPP1SP2S_medium,medium,violation,"Dans l'institut, les auteurs près de l'établissement finit un article.",False,finissent,finit,finir,lexical_2,auteur,m,plural,institut,m,singular,dans,établissement,m,singular,près de,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T141,3,R3_C10,R3_violation_SPP1PP2S_long,long,violation,Les éditrices dans les universités près de l'entrée est fiables.,False,sont,est,être,copula,éditrice,f,plural,université,f,plural,dans,entrée,f,singular,près de,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T142,3,R3_C14,R3_violation_SSP1SP2P_short,short,violation,"Dans l'aéroport, près des abris, l'épouse prennent un bus.",False,prend,prennent,prendre,lexical_3,épouse,f,singular,aéroport,m,singular,dans,abri,m,plural,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T143,3,R3_C09,R3_grammatical_SPP1PP2P_medium,medium,grammatical,"Dans les écoles, les auteurs devant les établissements sont calmes.",False,sont,sont,être,copula,auteur,m,plural,école,f,plural,dans,établissement,m,plural,devant,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T144,3,R3_C16,R3_violation_SPP1SP2S_long,long,violation,Les auteurs dans l'institut près de l'établissement finit un article.,False,finissent,finit,finir,lexical_2,auteur,m,plural,institut,m,singular,dans,établissement,m,singular,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T145,4,R4_C11,R4_grammatical_SPP1PP2S_short,short,grammatical,"Dans les ateliers, près de l'usine, les épiciers sont attentifs.",False,sont,sont,être,copula,épicier,m,plural,atelier,m,plural,dans,usine,f,singular,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T146,4,R4_C09,R4_violation_SPP1PP2P_short,short,violation,"Dans les auditoriums, près des observatoires, les animatrices boit un café.",False,boivent,boit,boire,lexical_3,animatrice,f,plural,auditorium,m,plural,dans,observatoire,m,plural,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T147,4,R4_C14,R4_violation_SSP1SP2P_short,short,violation,"Dans l'aéroport, près des agences, l'aide sont calme.",False,est,sont,être,copula,aide,f,singular,aéroport,m,singular,dans,agence,f,plural,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T148,4,R4_C08,R4_violation_SPP1SP2P_short,short,violation,"Dans l'amphithéâtre, près des observatoires, les auteurs boit un café.",False,boivent,boit,boire,lexical_3,auteur,m,plural,amphithéâtre,m,singular,dans,observatoire,m,plural,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T149,4,R4_C02,R4_grammatical_SSP1SP2P_long,long,grammatical,L'usager dans l'aéroport près des agences est fiable.,False,est,est,être,copula,usager,m,singular,aéroport,m,singular,dans,agence,f,plural,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T150,4,R4_C15,R4_grammatical_SPP1PP2P_short,short,grammatical,"Dans les impasses, près des abris, les usagères choisissent un trajet.",False,choisissent,choisissent,choisir,lexical_2,usagère,f,plural,impasse,f,plural,dans,abri,m,plural,près de,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T151,4,R4_C12,R4_grammatical_SPP1SP2S_long,long,grammatical,Les écrivaines devant l'église près de l'entrée sont attentives.,False,sont,sont,être,copula,écrivaine,f,plural,église,f,singular,devant,entrée,f,singular,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T152,4,R4_C05,R4_violation_SSP1PP2P_long,long,violation,L'ouvrière dans les entrepôts près des agences finissent un dossier.,False,finit,finissent,finir,lexical_2,ouvrière,f,singular,entrepôt,m,plural,dans,agence,f,plural,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T153,4,R4_C16,R4_violation_SSP1SP2S_long,long,violation,L'éditeur dans l'institut près de l'entrée lisent un article.,False,lit,lisent,lire,lexical_3,éditeur,m,singular,institut,m,singular,dans,entrée,f,singular,près de,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T154,4,R4_C10,R4_violation_SPP1SP2S_long,long,violation,Les usagères devant l'avenue près de l'abri est attentives.,False,sont,est,être,copula,usagère,f,plural,avenue,f,singular,devant,abri,m,singular,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T155,4,R4_C01,R4_grammatical_SSP1PP2P_short,short,grammatical,"Dans les aéroports, près des abris, l'aide prend un bus.",False,prend,prend,prendre,lexical_3,aide,f,singular,aéroport,m,plural,dans,abri,m,plural,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T156,4,R4_C12,R4_grammatical_SPP1SP2S_short,short,grammatical,"Devant l'église, près de l'entrée, les écrivaines sont attentives.",False,sont,sont,être,copula,écrivaine,f,plural,église,f,singular,devant,entrée,f,singular,près de,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T157,4,R4_C13,R4_grammatical_SSP1SP2S_medium,medium,grammatical,"Dans l'enceinte, l'ouvrier près de l'usine est serein.",False,est,est,être,copula,ouvrier,m,singular,enceinte,f,singular,dans,usine,f,singular,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T158,4,R4_C04,R4_violation_SSP1PP2S_long,long,violation,L'autrice dans les écoles devant l'établissement finissent un article.,False,finit,finissent,finir,lexical_2,autrice,f,singular,école,f,plural,dans,établissement,m,singular,devant,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T159,4,R4_C06,R4_grammatical_SPP1SP2P_medium,medium,grammatical,"Devant l'église, les orateurs près des observatoires sont attentifs.",False,sont,sont,être,copula,orateur,m,plural,église,f,singular,devant,observatoire,m,plural,près de,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T160,4,R4_C07,R4_violation_SPP1PP2S_medium,medium,violation,"Dans les universités, les avocats près de l'entrée est calmes.",False,sont,est,être,copula,avocat,m,plural,université,f,plural,dans,entrée,f,singular,près de,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T161,4,R4_C03,R4_grammatical_SSP1PP2S_long,long,grammatical,L'étudiant dans les écoles devant l'établissement finit un exercice.,False,finit,finit,finir,lexical_2,étudiant,m,singular,école,f,plural,dans,établissement,m,singular,devant,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T162,4,R4_C01,R4_grammatical_SSP1PP2P_long,long,grammatical,L'aide dans les aéroports près des abris prend un bus.,False,prend,prend,prendre,lexical_3,aide,f,singular,aéroport,m,plural,dans,abri,m,plural,près de,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T163,4,R4_C12,R4_grammatical_SPP1SP2S_medium,medium,grammatical,"Devant l'église, les écrivaines près de l'entrée sont attentives.",False,sont,sont,être,copula,écrivaine,f,plural,église,f,singular,devant,entrée,f,singular,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T164,4,R4_C14,R4_violation_SSP1SP2P_medium,medium,violation,"Dans l'aéroport, l'aide près des agences sont calme.",False,est,sont,être,copula,aide,f,singular,aéroport,m,singular,dans,agence,f,plural,près de,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T165,4,R4_C15,R4_grammatical_SPP1PP2P_medium,medium,grammatical,"Dans les impasses, les usagères près des abris choisissent un trajet.",False,choisissent,choisissent,choisir,lexical_2,usagère,f,plural,impasse,f,plural,dans,abri,m,plural,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T166,4,R4_C03,R4_grammatical_SSP1PP2S_medium,medium,grammatical,"Dans les écoles, l'étudiant devant l'établissement finit un exercice.",False,finit,finit,finir,lexical_2,étudiant,m,singular,école,f,plural,dans,établissement,m,singular,devant,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T167,4,R4_C11,R4_grammatical_SPP1PP2S_long,long,grammatical,Les épiciers dans les ateliers près de l'usine sont attentifs.,False,sont,sont,être,copula,épicier,m,plural,atelier,m,plural,dans,usine,f,singular,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T168,4,R4_C10,R4_violation_SPP1SP2S_medium,medium,violation,"Devant l'avenue, les usagères près de l'abri est attentives.",False,sont,est,être,copula,usagère,f,plural,avenue,f,singular,devant,abri,m,singular,près de,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T169,4,R4_C09,R4_violation_SPP1PP2P_medium,medium,violation,"Dans les auditoriums, les animatrices près des observatoires boit un café.",False,boivent,boit,boire,lexical_3,animatrice,f,plural,auditorium,m,plural,dans,observatoire,m,plural,près de,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T170,4,R4_C06,R4_grammatical_SPP1SP2P_short,short,grammatical,"Devant l'église, près des observatoires, les orateurs sont attentifs.",False,sont,sont,être,copula,orateur,m,plural,église,f,singular,devant,observatoire,m,plural,près de,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T171,4,R4_C08,R4_violation_SPP1SP2P_long,long,violation,Les auteurs dans l'amphithéâtre près des observatoires boit un café.,False,boivent,boit,boire,lexical_3,auteur,m,plural,amphithéâtre,m,singular,dans,observatoire,m,plural,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T172,4,R4_C05,R4_violation_SSP1PP2P_short,short,violation,"Dans les entrepôts, près des agences, l'ouvrière finissent un dossier.",False,finit,finissent,finir,lexical_2,ouvrière,f,singular,entrepôt,m,plural,dans,agence,f,plural,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T173,4,R4_C04,R4_violation_SSP1PP2S_medium,medium,violation,"Dans les écoles, l'autrice devant l'établissement finissent un article.",False,finit,finissent,finir,lexical_2,autrice,f,singular,école,f,plural,dans,établissement,m,singular,devant,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T174,4,R4_C04,R4_violation_SSP1PP2S_short,short,violation,"Dans les écoles, devant l'établissement, l'autrice finissent un article.",False,finit,finissent,finir,lexical_2,autrice,f,singular,école,f,plural,dans,établissement,m,singular,devant,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T175,4,R4_C06,R4_grammatical_SPP1SP2P_long,long,grammatical,Les orateurs devant l'église près des observatoires sont attentifs.,False,sont,sont,être,copula,orateur,m,plural,église,f,singular,devant,observatoire,m,plural,près de,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T176,4,R4_C15,R4_grammatical_SPP1PP2P_long,long,grammatical,Les usagères dans les impasses près des abris choisissent un trajet.,False,choisissent,choisissent,choisir,lexical_2,usagère,f,plural,impasse,f,plural,dans,abri,m,plural,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T177,4,R4_C07,R4_violation_SPP1PP2S_short,short,violation,"Dans les universités, près de l'entrée, les avocats est calmes.",False,sont,est,être,copula,avocat,m,plural,université,f,plural,dans,entrée,f,singular,près de,True,1250,True,Normalize pre-verb pause and verb duration across conditions.
T178,4,R4_C11,R4_grammatical_SPP1PP2S_medium,medium,grammatical,"Dans les ateliers, les épiciers près de l'usine sont attentifs.",False,sont,sont,être,copula,épicier,m,plural,atelier,m,plural,dans,usine,f,singular,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T179,4,R4_C02,R4_grammatical_SSP1SP2P_medium,medium,grammatical,"Dans l'aéroport, l'usager près des agences est fiable.",False,est,est,être,copula,usager,m,singular,aéroport,m,singular,dans,agence,f,plural,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T180,4,R4_C09,R4_violation_SPP1PP2P_long,long,violation,Les animatrices dans les auditoriums près des observatoires boit un café.,False,boivent,boit,boire,lexical_3,animatrice,f,plural,auditorium,m,plural,dans,observatoire,m,plural,près de,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T181,4,R4_C13,R4_grammatical_SSP1SP2S_short,short,grammatical,"Dans l'enceinte, près de l'usine, l'ouvrier est serein.",False,est,est,être,copula,ouvrier,m,singular,enceinte,f,singular,dans,usine,f,singular,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T182,4,R4_C16,R4_violation_SSP1SP2S_medium,medium,violation,"Dans l'institut, l'éditeur près de l'entrée lisent un article.",False,lit,lisent,lire,lexical_3,éditeur,m,singular,institut,m,singular,dans,entrée,f,singular,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T183,4,R4_C10,R4_violation_SPP1SP2S_short,short,violation,"Devant l'avenue, près de l'abri, les usagères est attentives.",False,sont,est,être,copula,usagère,f,plural,avenue,f,singular,devant,abri,m,singular,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T184,4,R4_C08,R4_violation_SPP1SP2P_medium,medium,violation,"Dans l'amphithéâtre, les auteurs près des observatoires boit un café.",False,boivent,boit,boire,lexical_3,auteur,m,plural,amphithéâtre,m,singular,dans,observatoire,m,plural,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T185,4,R4_C05,R4_violation_SSP1PP2P_medium,medium,violation,"Dans les entrepôts, l'ouvrière près des agences finissent un dossier.",False,finit,finissent,finir,lexical_2,ouvrière,f,singular,entrepôt,m,plural,dans,agence,f,plural,près de,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T186,4,R4_C01,R4_grammatical_SSP1PP2P_medium,medium,grammatical,"Dans les aéroports, l'aide près des abris prend un bus.",False,prend,prend,prendre,lexical_3,aide,f,singular,aéroport,m,plural,dans,abri,m,plural,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T187,4,R4_C16,R4_violation_SSP1SP2S_short,short,violation,"Dans l'institut, près de l'entrée, l'éditeur lisent un article.",False,lit,lisent,lire,lexical_3,éditeur,m,singular,institut,m,singular,dans,entrée,f,singular,près de,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T188,4,R4_C03,R4_grammatical_SSP1PP2S_short,short,grammatical,"Dans les écoles, devant l'établissement, l'étudiant finit un exercice.",False,finit,finit,finir,lexical_2,étudiant,m,singular,école,f,plural,dans,établissement,m,singular,devant,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T189,4,R4_C14,R4_violation_SSP1SP2P_long,long,violation,L'aide dans l'aéroport près des agences sont calme.,False,est,sont,être,copula,aide,f,singular,aéroport,m,singular,dans,agence,f,plural,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T190,4,R4_C13,R4_grammatical_SSP1SP2S_long,long,grammatical,L'ouvrier dans l'enceinte près de l'usine est serein.,False,est,est,être,copula,ouvrier,m,singular,enceinte,f,singular,dans,usine,f,singular,près de,True,1500,True,Normalize pre-verb pause and verb duration across conditions.
T191,4,R4_C02,R4_grammatical_SSP1SP2P_short,short,grammatical,"Dans l'aéroport, près des agences, l'usager est fiable.",False,est,est,être,copula,usager,m,singular,aéroport,m,singular,dans,agence,f,plural,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
T192,4,R4_C07,R4_violation_SPP1PP2S_long,long,violation,Les avocats dans les universités près de l'entrée est calmes.,False,sont,est,être,copula,avocat,m,plural,université,f,plural,dans,entrée,f,singular,près de,True,1000,True,Normalize pre-verb pause and verb duration across conditions.
T193,5,R5_C10,R5_grammatical_SPP1SP2P_short,short,grammatical,"Dans l'amphithéâtre, près des observatoires, les animatrices sont sereines.",False,sont,sont,être,copula,animatrice,f,plural,amphithéâtre,m,singular,dans,observatoire,m,plural,près de,True,2000,True,Normalize pre-verb pause and verb duration across conditions.
T194,5,R5_C08,R5_violation_SSP1PP2S_long,long,violation,L'autrice dans les auditoriums près de l'entrée sont attentive.,False,est,sont,être,copula,autrice,f,singular,auditorium,m,plural,dans,entrée,f,singular,près de,True,1750,True,Normalize pre-verb pause and verb duration across conditions.
